sample,elapsed_s,mark,calibratorCalibrated,ikCalibrated,trackingAssigned,mappingCalibrated,simulatedInput,dataSource,leftAvailable,rightAvailable,leftFallback,rightFallback,leftValgus_deg,rightValgus_deg,leftFlex_deg,rightFlex_deg,swayRMS_mm,swayVelocity_mps,symmetry_pct,leftReach_pct,rightReach_pct,pelvis_x,pelvis_y,pelvis_z,leftKnee_x,leftKnee_y,leftKnee_z,rightKnee_x,rightKnee_y,rightKnee_z,leftAnkle_x,leftAnkle_y,leftAnkle_z,rightAnkle_x,rightAnkle_y,rightAnkle_z
1447,160.229,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-16.205,1.502,33.089,19.363,33.513,0.020,52.335,19.129,0.000,1.477,0.103,1.992,1.713,-0.408,1.977,1.472,-0.409,1.886,1.684,-0.839,2.145,1.527,-0.867,1.941
1448,160.329,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-16.748,2.315,25.662,20.148,34.927,0.099,24.071,15.749,0.000,1.483,0.105,1.993,1.701,-0.411,2.030,1.487,-0.408,1.888,1.651,-0.858,2.144,1.522,-0.866,1.952
1449,160.440,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-14.075,10.738,19.732,23.020,35.109,0.109,15.382,9.775,0.000,1.493,0.110,1.997,1.687,-0.409,2.064,1.542,-0.400,1.920,1.643,-0.865,2.140,1.534,-0.859,1.988
1450,160.553,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.583,8.876,15.685,25.435,34.402,0.134,47.419,5.858,0.000,1.506,0.115,2.002,1.669,-0.408,2.085,1.549,-0.398,1.916,1.628,-0.868,2.135,1.514,-0.854,1.996
1451,160.663,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-12.052,6.735,15.822,31.893,33.340,0.127,67.366,2.745,0.000,1.520,0.115,2.011,1.673,-0.409,2.096,1.568,-0.395,1.896,1.624,-0.870,2.126,1.500,-0.844,1.995
1452,160.774,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-9.961,5.644,12.568,39.435,32.745,0.128,103.327,0.456,0.000,1.535,0.118,2.022,1.657,-0.410,2.106,1.591,-0.387,1.878,1.610,-0.871,2.116,1.479,-0.826,1.988
1453,160.887,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-10.269,12.681,12.218,50.180,33.226,0.097,121.676,0.000,2.328,1.548,0.119,2.033,1.660,-0.409,2.115,1.630,-0.375,1.865,1.611,-0.871,2.106,1.440,-0.796,1.958
1454,161.008,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-10.218,25.158,12.466,58.762,34.542,0.068,129.995,0.000,3.120,1.555,0.123,2.040,1.660,-0.405,2.119,1.667,-0.364,1.874,1.607,-0.866,2.104,1.407,-0.761,1.914
1455,161.119,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-10.214,34.062,12.839,65.136,36.157,0.040,134.137,0.000,2.060,1.557,0.120,2.044,1.659,-0.409,2.122,1.701,-0.358,1.884,1.604,-0.869,2.101,1.406,-0.737,1.877
1456,161.232,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.466,34.420,14.342,67.106,37.791,0.067,129.564,0.000,0.895,1.559,0.118,2.049,1.668,-0.410,2.128,1.715,-0.353,1.877,1.610,-0.870,2.102,1.417,-0.729,1.863
1457,161.342,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-12.132,34.006,15.085,66.469,39.755,0.050,126.011,0.716,0.000,1.562,0.117,2.056,1.676,-0.410,2.131,1.713,-0.351,1.871,1.614,-0.870,2.104,1.419,-0.730,1.856
1458,161.454,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-12.945,34.702,15.616,64.609,42.019,0.087,122.138,2.976,0.000,1.566,0.116,2.064,1.686,-0.411,2.133,1.696,-0.351,1.861,1.619,-0.870,2.107,1.404,-0.731,1.840
1459,161.565,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-13.834,31.176,16.047,60.097,44.434,0.059,115.703,4.214,0.000,1.569,0.114,2.071,1.696,-0.413,2.135,1.664,-0.356,1.850,1.627,-0.872,2.110,1.386,-0.745,1.839
1460,161.676,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-15.088,26.268,16.598,52.844,46.514,0.007,104.391,5.222,0.000,1.570,0.112,2.073,1.706,-0.414,2.137,1.623,-0.366,1.850,1.637,-0.873,2.112,1.374,-0.771,1.847
1461,161.788,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.693,23.179,12.210,44.676,47.572,0.161,114.142,8.668,0.000,1.565,0.117,2.066,1.685,-0.412,2.132,1.588,-0.370,1.854,1.633,-0.873,2.113,1.374,-0.791,1.840
1462,161.900,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-10.259,22.077,10.689,40.037,46.656,0.431,115.714,10.272,0.000,1.541,0.118,2.046,1.665,-0.409,2.122,1.565,-0.375,1.850,1.631,-0.872,2.115,1.377,-0.805,1.822
1463,162.011,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-10.902,23.678,11.923,39.628,44.559,0.654,107.485,6.879,0.000,1.494,0.117,2.013,1.646,-0.406,2.110,1.539,-0.383,1.844,1.632,-0.870,2.119,1.356,-0.815,1.808
1464,162.123,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-10.819,22.189,13.444,38.899,46.839,0.860,97.264,0.000,1.304,1.429,0.108,1.966,1.616,-0.404,2.093,1.504,-0.398,1.841,1.635,-0.867,2.129,1.341,-0.837,1.824
1465,162.234,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-10.084,16.488,14.496,33.448,60.357,0.836,79.058,0.000,9.893,1.360,0.105,1.907,1.580,-0.390,2.070,1.462,-0.402,1.832,1.639,-0.846,2.134,1.353,-0.855,1.843
1466,162.344,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-10.485,11.469,13.691,25.334,83.223,0.697,59.668,0.000,18.589,1.302,0.108,1.851,1.536,-0.367,2.053,1.410,-0.398,1.823,1.643,-0.816,2.124,1.356,-0.859,1.856
1467,162.457,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.835,6.961,18.634,16.432,109.134,0.461,12.558,0.000,11.237,1.260,0.113,1.812,1.447,-0.369,2.034,1.340,-0.400,1.802,1.483,-0.826,2.109,1.318,-0.861,1.849
1468,162.568,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-12.330,6.369,23.145,15.090,133.993,0.277,42.133,7.032,0.000,1.234,0.120,1.785,1.352,-0.377,2.015,1.329,-0.388,1.790,1.292,-0.833,2.078,1.328,-0.849,1.846
1469,162.679,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.995,6.461,23.562,15.089,155.617,0.124,43.839,16.639,0.000,1.218,0.122,1.774,1.294,-0.380,2.007,1.323,-0.383,1.785,1.196,-0.831,2.070,1.330,-0.844,1.843
1470,162.780,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.979,6.754,21.504,15.407,172.874,0.062,33.033,15.463,0.000,1.211,0.126,1.771,1.282,-0.377,2.003,1.319,-0.379,1.783,1.200,-0.831,2.060,1.327,-0.839,1.839
1471,162.890,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-12.343,7.057,18.480,15.765,185.482,0.113,15.859,8.761,0.000,1.208,0.131,1.778,1.293,-0.374,2.000,1.317,-0.375,1.786,1.257,-0.834,2.043,1.323,-0.836,1.836
1472,163.002,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-12.311,7.396,17.218,16.192,193.368,0.188,6.140,6.902,0.000,1.209,0.130,1.794,1.298,-0.377,2.005,1.316,-0.377,1.794,1.275,-0.840,2.039,1.319,-0.840,1.835
1473,163.113,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-12.653,7.596,15.715,16.644,196.915,0.202,5.740,5.541,0.000,1.213,0.128,1.816,1.300,-0.383,2.017,1.317,-0.382,1.803,1.291,-0.846,2.039,1.315,-0.845,1.835
1474,163.225,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-12.605,7.604,15.438,16.679,196.688,0.188,7.724,6.204,0.000,1.218,0.125,1.836,1.304,-0.389,2.027,1.319,-0.387,1.812,1.291,-0.853,2.040,1.315,-0.850,1.835
1475,163.337,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-12.469,7.595,15.403,16.951,192.891,0.154,9.569,6.925,0.000,1.220,0.119,1.855,1.307,-0.398,2.034,1.319,-0.394,1.820,1.288,-0.861,2.041,1.313,-0.858,1.835
1476,163.447,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-12.383,9.288,15.216,21.008,185.485,0.088,31.977,8.475,0.000,1.223,0.115,1.868,1.309,-0.403,2.040,1.342,-0.393,1.830,1.289,-0.867,2.041,1.325,-0.856,1.838
1477,163.559,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-12.245,10.134,15.061,23.525,174.184,0.084,43.872,9.194,0.000,1.224,0.113,1.878,1.310,-0.406,2.044,1.357,-0.391,1.837,1.290,-0.870,2.041,1.333,-0.854,1.840
1478,163.670,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-12.190,10.246,15.040,24.384,158.603,0.036,47.407,9.034,0.000,1.224,0.112,1.883,1.310,-0.407,2.046,1.362,-0.391,1.839,1.291,-0.870,2.040,1.335,-0.854,1.839
1479,163.782,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-12.088,9.899,15.120,24.157,138.319,0.056,46.019,8.950,0.000,1.223,0.113,1.886,1.309,-0.407,2.047,1.361,-0.390,1.840,1.290,-0.870,2.039,1.335,-0.854,1.838
1480,163.892,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-12.037,9.726,15.154,24.158,114.138,0.020,45.809,9.065,0.000,1.221,0.112,1.888,1.307,-0.408,2.048,1.360,-0.391,1.840,1.288,-0.871,2.039,1.335,-0.855,1.837
1481,164.005,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-12.010,9.673,15.129,24.133,88.713,0.014,45.865,9.090,0.000,1.220,0.112,1.889,1.307,-0.408,2.049,1.361,-0.391,1.840,1.289,-0.872,2.038,1.336,-0.855,1.837
1482,164.116,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-12.003,9.753,15.111,24.468,66.545,0.014,47.280,9.103,0.000,1.220,0.111,1.890,1.306,-0.409,2.049,1.363,-0.391,1.841,1.290,-0.872,2.038,1.338,-0.855,1.837
1483,164.227,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.974,9.911,15.143,25.063,52.846,0.015,49.349,9.216,0.000,1.219,0.110,1.891,1.306,-0.410,2.050,1.366,-0.391,1.842,1.290,-0.873,2.038,1.341,-0.855,1.837
1484,164.339,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.906,9.435,15.142,24.082,48.019,0.023,45.581,8.929,0.000,1.218,0.111,1.892,1.306,-0.408,2.050,1.360,-0.392,1.842,1.289,-0.872,2.038,1.337,-0.855,1.837
1485,164.450,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.829,8.938,15.114,22.875,47.334,0.029,40.860,8.726,0.000,1.218,0.113,1.895,1.306,-0.407,2.051,1.353,-0.392,1.841,1.289,-0.870,2.039,1.332,-0.856,1.836
1486,164.561,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.791,8.543,15.053,21.702,46.503,0.019,36.180,8.560,0.000,1.218,0.115,1.898,1.307,-0.406,2.052,1.346,-0.393,1.841,1.289,-0.869,2.039,1.329,-0.856,1.836
1487,164.672,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.737,8.095,14.982,20.549,43.919,0.027,31.337,8.253,0.000,1.218,0.116,1.900,1.307,-0.405,2.053,1.339,-0.393,1.841,1.289,-0.868,2.039,1.325,-0.857,1.835
1488,164.786,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.687,7.133,14.906,18.195,39.478,0.016,19.876,7.290,0.000,1.219,0.119,1.902,1.307,-0.402,2.053,1.326,-0.394,1.839,1.289,-0.865,2.039,1.315,-0.858,1.833
1489,164.897,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.654,6.579,14.782,16.903,33.366,0.026,13.387,6.637,0.000,1.221,0.124,1.903,1.307,-0.397,2.054,1.319,-0.391,1.838,1.289,-0.860,2.038,1.310,-0.855,1.831
1490,165.008,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.576,6.471,14.638,16.868,26.542,0.030,14.155,6.463,0.000,1.223,0.132,1.905,1.308,-0.390,2.054,1.319,-0.384,1.838,1.289,-0.853,2.038,1.308,-0.848,1.831
1491,165.118,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.518,6.409,14.424,16.704,20.458,0.022,14.652,6.625,0.000,1.225,0.138,1.909,1.309,-0.384,2.056,1.319,-0.378,1.839,1.290,-0.847,2.038,1.308,-0.842,1.831
1492,165.230,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.477,6.339,14.330,16.559,15.764,0.032,14.435,6.705,0.000,1.228,0.140,1.911,1.310,-0.382,2.057,1.320,-0.376,1.840,1.290,-0.845,2.038,1.308,-0.840,1.830
1493,165.341,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.471,6.321,14.206,16.612,12.943,0.055,15.614,6.847,0.000,1.230,0.134,1.915,1.312,-0.389,2.059,1.321,-0.382,1.841,1.291,-0.852,2.039,1.308,-0.846,1.831
1494,165.452,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.450,6.261,14.391,16.673,12.005,0.027,14.695,6.959,0.000,1.231,0.126,1.919,1.313,-0.398,2.061,1.322,-0.391,1.842,1.289,-0.860,2.039,1.308,-0.855,1.829
1495,165.565,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.610,7.762,14.648,23.667,12.022,0.016,47.075,7.910,0.000,1.232,0.120,1.919,1.312,-0.403,2.061,1.358,-0.388,1.845,1.288,-0.866,2.037,1.321,-0.851,1.833
1496,165.676,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.910,9.447,14.567,39.526,12.272,0.047,92.284,4.186,0.000,1.232,0.117,1.918,1.311,-0.406,2.062,1.409,-0.375,1.838,1.293,-0.869,2.034,1.294,-0.827,1.829
1497,165.786,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.984,13.926,14.748,47.242,11.957,0.205,104.837,5.085,0.000,1.231,0.119,1.903,1.306,-0.402,2.056,1.448,-0.358,1.830,1.295,-0.866,2.032,1.313,-0.803,1.782
1498,165.898,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.860,10.983,15.161,31.400,12.397,0.363,69.754,10.943,0.000,1.233,0.115,1.871,1.302,-0.403,2.044,1.428,-0.376,1.791,1.297,-0.866,2.032,1.394,-0.833,1.715
1499,166.023,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.674,7.292,15.304,22.954,18.180,0.457,39.991,12.982,0.000,1.243,0.112,1.828,1.300,-0.400,2.026,1.431,-0.385,1.756,1.298,-0.864,2.034,1.448,-0.845,1.699
1500,166.132,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-10.282,5.663,15.454,21.533,31.242,0.553,32.874,11.834,0.000,1.261,0.113,1.772,1.303,-0.392,1.999,1.440,-0.387,1.731,1.287,-0.853,2.043,1.453,-0.851,1.707
1501,166.243,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-10.384,3.890,16.770,19.766,48.288,0.488,16.403,12.216,0.000,1.279,0.116,1.721,1.309,-0.382,1.968,1.451,-0.385,1.708,1.279,-0.842,2.027,1.463,-0.848,1.721
1502,166.355,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.371,3.913,19.021,19.520,65.498,0.274,2.592,14.399,0.000,1.290,0.115,1.688,1.316,-0.388,1.922,1.456,-0.384,1.694,1.272,-0.849,1.954,1.464,-0.847,1.724
1503,166.467,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.713,4.652,18.730,19.477,80.661,0.118,3.909,14.239,0.000,1.296,0.118,1.670,1.325,-0.393,1.879,1.457,-0.380,1.688,1.290,-0.856,1.884,1.463,-0.843,1.724
1504,166.578,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-12.466,5.220,17.748,19.631,92.680,0.025,10.074,14.486,0.000,1.299,0.118,1.666,1.324,-0.397,1.862,1.457,-0.380,1.687,1.297,-0.860,1.851,1.461,-0.842,1.726
1505,166.689,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-12.463,5.610,15.753,19.941,101.605,0.013,23.469,11.571,0.000,1.301,0.124,1.666,1.323,-0.390,1.865,1.457,-0.374,1.688,1.317,-0.854,1.863,1.457,-0.837,1.723
1506,166.801,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-12.659,5.547,15.440,19.873,107.896,0.032,25.109,11.067,0.000,1.298,0.128,1.668,1.320,-0.386,1.867,1.455,-0.370,1.688,1.321,-0.850,1.865,1.458,-0.833,1.722
1507,166.911,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-12.697,5.487,15.364,20.014,111.799,0.057,26.291,10.989,0.000,1.292,0.127,1.672,1.319,-0.387,1.870,1.453,-0.370,1.688,1.323,-0.851,1.867,1.458,-0.833,1.720
1508,167.024,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-12.753,5.575,15.171,20.171,113.460,0.079,28.297,11.037,0.000,1.286,0.129,1.680,1.317,-0.386,1.874,1.450,-0.368,1.690,1.325,-0.850,1.868,1.458,-0.831,1.718
1509,167.135,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-12.676,5.715,14.876,20.481,112.878,0.086,31.705,10.933,0.000,1.279,0.132,1.690,1.315,-0.384,1.879,1.446,-0.365,1.693,1.327,-0.847,1.870,1.455,-0.829,1.716
1510,167.247,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-12.527,5.755,14.697,20.616,110.224,0.106,33.518,11.096,0.000,1.273,0.133,1.700,1.314,-0.383,1.883,1.443,-0.364,1.696,1.327,-0.847,1.870,1.454,-0.827,1.715
1511,167.357,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-12.307,5.699,14.559,20.950,105.613,0.086,35.994,10.735,0.000,1.266,0.133,1.708,1.312,-0.384,1.885,1.439,-0.364,1.699,1.329,-0.848,1.869,1.452,-0.828,1.713
1512,167.468,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-12.138,5.622,14.610,21.412,98.896,0.084,37.764,10.117,0.000,1.258,0.133,1.713,1.309,-0.385,1.887,1.436,-0.364,1.701,1.329,-0.848,1.867,1.449,-0.828,1.710
1513,167.580,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.991,5.513,14.698,21.691,90.057,0.065,38.435,9.697,0.000,1.252,0.134,1.718,1.306,-0.383,1.888,1.433,-0.362,1.703,1.329,-0.846,1.864,1.446,-0.826,1.708
1514,167.691,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.813,5.357,14.836,21.902,78.670,0.102,38.467,9.573,0.000,1.243,0.134,1.723,1.303,-0.383,1.889,1.429,-0.361,1.705,1.329,-0.846,1.862,1.446,-0.825,1.706
1515,167.804,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.652,5.384,14.967,22.292,65.162,0.090,39.321,9.201,0.000,1.235,0.132,1.728,1.302,-0.385,1.891,1.426,-0.363,1.707,1.330,-0.847,1.861,1.443,-0.826,1.704
1516,167.915,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.476,5.267,15.321,22.782,51.511,0.100,39.163,8.738,0.000,1.227,0.129,1.732,1.300,-0.387,1.891,1.422,-0.364,1.707,1.329,-0.849,1.859,1.439,-0.828,1.701
1517,168.037,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.223,5.028,15.839,23.678,41.252,0.103,39.671,7.882,0.000,1.215,0.123,1.735,1.295,-0.391,1.892,1.418,-0.369,1.708,1.327,-0.853,1.856,1.434,-0.832,1.696
1518,168.148,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.120,4.924,16.255,24.594,38.424,0.104,40.829,7.193,0.000,1.205,0.117,1.738,1.292,-0.397,1.893,1.414,-0.373,1.709,1.326,-0.858,1.855,1.428,-0.837,1.692
1519,168.259,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.004,5.031,16.410,25.498,41.312,0.092,43.372,6.642,0.000,1.197,0.112,1.745,1.290,-0.401,1.896,1.409,-0.377,1.712,1.325,-0.862,1.855,1.421,-0.840,1.689
1520,168.371,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-10.893,5.171,16.403,26.033,45.126,0.104,45.390,6.606,0.000,1.193,0.109,1.754,1.289,-0.404,1.901,1.408,-0.379,1.715,1.325,-0.865,1.857,1.418,-0.842,1.688
1521,168.484,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-10.887,5.450,16.134,26.318,47.840,0.114,47.982,6.863,0.000,1.191,0.109,1.765,1.290,-0.405,1.906,1.405,-0.378,1.720,1.325,-0.865,1.859,1.415,-0.841,1.690
1522,168.594,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-10.949,5.897,15.759,26.439,49.397,0.109,50.618,7.344,0.000,1.192,0.112,1.777,1.292,-0.404,1.912,1.404,-0.376,1.724,1.325,-0.864,1.862,1.412,-0.839,1.693
1523,168.705,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.015,6.289,15.340,26.488,49.905,0.076,53.302,7.692,0.000,1.194,0.114,1.786,1.295,-0.402,1.917,1.403,-0.374,1.728,1.327,-0.862,1.865,1.410,-0.836,1.695
1524,168.808,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.155,6.486,15.209,26.548,49.492,0.029,54.309,7.810,0.000,1.196,0.117,1.789,1.296,-0.400,1.918,1.403,-0.371,1.730,1.327,-0.860,1.865,1.409,-0.834,1.697
1525,168.928,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.319,6.687,15.220,26.845,47.416,0.055,55.269,7.554,0.000,1.199,0.121,1.786,1.296,-0.396,1.917,1.405,-0.368,1.729,1.327,-0.856,1.864,1.407,-0.830,1.696
1526,169.029,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.281,6.205,15.574,26.542,44.459,0.173,52.086,8.050,0.000,1.202,0.126,1.774,1.294,-0.391,1.911,1.411,-0.362,1.724,1.325,-0.851,1.861,1.417,-0.825,1.694
1527,169.150,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-10.964,5.499,16.142,26.593,39.032,0.177,48.913,8.044,0.000,1.208,0.131,1.749,1.291,-0.384,1.898,1.428,-0.357,1.712,1.324,-0.845,1.855,1.440,-0.819,1.674
1528,169.274,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-10.259,3.721,16.755,24.739,34.119,0.472,38.482,11.595,0.000,1.221,0.133,1.716,1.288,-0.379,1.880,1.462,-0.348,1.705,1.324,-0.841,1.849,1.504,-0.810,1.681
1529,169.384,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-9.440,1.594,17.318,24.038,33.414,0.345,32.500,9.271,0.000,1.243,0.136,1.683,1.289,-0.373,1.862,1.479,-0.349,1.691,1.322,-0.835,1.843,1.514,-0.812,1.674
1530,169.485,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-9.202,0.857,17.657,22.878,37.902,0.160,25.760,9.388,0.000,1.259,0.135,1.663,1.293,-0.373,1.851,1.490,-0.352,1.684,1.319,-0.836,1.840,1.525,-0.815,1.679
1531,169.597,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-9.511,1.075,17.325,22.257,44.874,0.096,24.918,10.183,0.000,1.273,0.140,1.657,1.298,-0.369,1.849,1.495,-0.349,1.681,1.318,-0.832,1.842,1.527,-0.812,1.683
1532,169.708,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-10.168,1.915,16.972,22.102,51.604,0.072,26.258,12.050,0.000,1.279,0.137,1.659,1.303,-0.373,1.853,1.496,-0.351,1.680,1.318,-0.837,1.847,1.527,-0.815,1.688
1533,169.819,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-10.865,2.933,16.656,21.923,56.020,0.046,27.303,13.971,0.000,1.281,0.138,1.666,1.308,-0.374,1.858,1.495,-0.350,1.681,1.317,-0.837,1.849,1.526,-0.813,1.691
1534,169.919,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.186,3.547,16.487,22.043,59.236,0.038,28.842,14.802,0.000,1.280,0.137,1.671,1.309,-0.376,1.861,1.492,-0.351,1.682,1.318,-0.840,1.851,1.525,-0.814,1.692
1535,170.032,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.328,3.985,16.435,22.358,61.160,0.085,30.538,15.574,0.000,1.274,0.130,1.678,1.309,-0.384,1.865,1.489,-0.356,1.685,1.318,-0.847,1.853,1.524,-0.819,1.694
1536,170.142,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.481,4.510,16.184,22.679,61.696,0.108,33.425,16.298,0.000,1.270,0.126,1.688,1.310,-0.389,1.871,1.486,-0.359,1.688,1.319,-0.853,1.856,1.522,-0.822,1.695
1537,170.253,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.707,5.128,15.934,22.783,60.913,0.080,35.383,17.260,0.000,1.266,0.121,1.698,1.311,-0.394,1.877,1.484,-0.362,1.692,1.320,-0.858,1.858,1.523,-0.825,1.696
1538,170.366,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.887,5.708,15.667,22.781,58.784,0.114,37.006,18.250,0.000,1.262,0.118,1.709,1.312,-0.399,1.883,1.482,-0.364,1.697,1.322,-0.862,1.860,1.525,-0.827,1.698
1539,170.477,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.949,6.142,15.370,22.878,55.363,0.085,39.260,18.680,0.000,1.261,0.116,1.719,1.314,-0.402,1.888,1.481,-0.366,1.701,1.324,-0.865,1.862,1.525,-0.829,1.698
1540,170.587,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.933,6.462,15.154,23.246,50.824,0.071,42.148,18.504,0.000,1.259,0.113,1.726,1.314,-0.405,1.891,1.480,-0.369,1.704,1.327,-0.868,1.863,1.524,-0.831,1.697
1541,170.700,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.832,6.577,14.963,23.401,45.546,0.064,43.991,18.119,0.000,1.255,0.116,1.731,1.313,-0.403,1.893,1.477,-0.366,1.706,1.329,-0.866,1.864,1.523,-0.828,1.696
1542,170.810,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.723,6.703,14.651,23.053,40.151,0.054,44.569,18.428,0.000,1.251,0.120,1.735,1.312,-0.398,1.896,1.476,-0.360,1.709,1.332,-0.861,1.865,1.527,-0.821,1.698
1543,170.922,0,1,1,1,1,0,Avatar IK kemik fallback,1,1,1,1,-11.695,6.070,14.295,22.773,35.806,0.019,45.741,18.204,0.000,1.251,0.125,1.738,1.312,-0.394,1.898,1.472,-0.355,1.716,1.334,-0.856,1.868,1.522,-0.817,1.717
